TABLE_NAME,COLUMN_NAME,DESCRIPTION,DATA_TYPE
LINE_DEVICE_AIRWAY,FLO_MEAS_ID,This item stores the Flowsheet ID that defines the structure of this record. It is the flowsheet group that is used to define the set of rows for the Line/Drain/Airway (LDA).,VARCHAR
LINE_DEVICE_AIRWAY,FSD_ID,This item stores the flowsheet data (FSD) ID of the record that has information about the properties of the line/drain/airway (LDA).,VARCHAR
LINE_DEVICE_AIRWAY,IP_LDA_ID,The internal ID of the Lines/Drains/Airways (LDA) record.,VARCHAR
LINE_DEVICE_AIRWAY,LDA_GROUP_CDR,This column stores the contact date real of the Line/Drain/Airway (LDA) Group contact that created this LDA. This column is stored in the EMR system's datetime (DTE) format.,FLOAT
LINE_DEVICE_AIRWAY,LINKED_SUPPLY_ID,The unique ID of the supply record that is associated with this Line/Drain/Airway.,VARCHAR
LINE_DEVICE_AIRWAY,PAT_ENC_CSN_ID,This item stores the contact serial number of the encounter in which the record was created.,NUMERIC
LINE_DEVICE_AIRWAY,PAT_ID,This item stores the ID of the patient to which this line record was added.,VARCHAR
LINE_DEVICE_AIRWAY,PLACEMENT_INSTANT,This item stores the placement instant of the record.,DATETIME
LINE_DEVICE_AIRWAY,PROPERTIES_DISPLAY,Stores the properties display string to be displayed in Doc Flowsheets and Reports.,VARCHAR
LINE_DEVICE_AIRWAY,RECORDED_DTTM,The recorded time used in FLOWSHEET_MEASUREMENTS for storing the property data for this LDA.,DATETIME
LINE_DEVICE_AIRWAY,REC_ARCHIVED_YN,Record archived status for LDA.,VARCHAR
LINE_DEVICE_AIRWAY,REMOVAL_DTTM,"This item stores the date and time at which the line/drain was removed. Unlike REMOVAL_INSTANT, if the line or drain has not been removed, it will store null.",DATETIME
LINE_DEVICE_AIRWAY,REMOVAL_INSTANT,"This item stores the instant at which the line/drain was removed. If the line or drain has not been removed, it will store 11/19/2157 17:46:39 as the end instant.",DATETIME
LINE_DEVICE_AIRWAY,SITE,This item stores site information for the inserted Line/Drain/Airway.,VARCHAR
LINE_DEVICE_AIRWAY,TRIP_BEGIN_DATE,Represents when a patient began their trip,DATETIME
LINE_DEVICE_AIRWAY,TRIP_DATE_APPROX_C,Whether the dates for this trip are exact or approximate,INTEGER
LINE_DEVICE_AIRWAY,TRIP_END_DATE,Represents the end of this patient trip,DATETIME
LINE_DEVICE_AIRWAY,TRIP_PAT_ENTERED_YN,Whether some of the details of this trip were provided by patient directly,VARCHAR
LINE_DEVICE_AIRWAY,TRIP_REGION_ID,Represents where the patient traveled for this trip,NUMERIC
LINE_DEVICE_AIRWAY,_SURROGATEKEY,"Surrogate key used to uniquely identify rows in this (and only this) table on Cogito Cloud only, do not assume the surrogate key in this table will correspond to the surrogate key in another table",BIGINT
LOCATIONS,ADT_LOCATION_TYPE_C,The type of hospital area.,VARCHAR
LOCATIONS,ADT_PARENT_ID,The parent for this hospital area.,NUMERIC
LOCATIONS,AUR_ENABLED_YN,*** Deprecated *** The deprecated column's content/data is no longer available since it is no longer populated in Chronicles. This column displays whether or not AUR reporting is enabled as a default for the departments in this facility.,VARCHAR
LOCATIONS,BEN_BKT_OPT_C,Specifies the configuration for benefit bucket updating.,INTEGER
LOCATIONS,CALC_CMS_CERT_NUM,"*** Deprecated *** In table LOCATIONS, the column CALC_CMS_CERT_NUM (EAF/27011) has been deprecated. This column has been replaced by column FACILITY_GROUP_ID (CMU/300) in table CMS_MU_INFO. To look up the deprecated column's value after the EMR system upgrade, join column CMS_MU_LOC.CMS_MU_ID to table CMS_MU_INFO column CMS_MU_ID and get the FACILITY_GROUP_ID value. To find the CMS_MU_ID in CMS_MU_LOC for a location, join column LOCATIONS.LOC_ID to CMS_MU_LOC column LOC_ID where the relevant date is between CMS_MU_LOC.START_DATE and CMS_MU_LOC.END_DATE.",VARCHAR
LOCATIONS,CASE_CLEANUP_EVNT_C,The case cleanup start event category number for the location.,VARCHAR
LOCATIONS,CASE_CLNP_END_EVT_C,The case cleanup end event category number for the location.,VARCHAR
LOCATIONS,CASE_SETUP_EVENT_C,The case setup start event category number for the location.,VARCHAR
LOCATIONS,CC_ASSN_DEF_CC_ID,The unique ID of the default cost center for this location.,NUMERIC
LOCATIONS,CC_DEP_SEL_PPT_ID,The unique ID of the programming point to select departments for charges in this location.,NUMERIC
LOCATIONS,CHILD_ORDER_DEPT_ID,The unique ID of the Department into which future and standing discharge orders in this revenue location are released.,NUMERIC
LOCATIONS,CLEANUP_EVENT_C,The category value which indicates which event is defined as procedure cleanup start timing event.,INTEGER
LOCATIONS,CMS_CERT_NUM,The CMS Certification Number (CCN).,VARCHAR
LOCATIONS,CM_LOG_OWNER_ID,ID of the logical deployment owner for this record. Logical owners show the deployment where the record was created but doesn't represent if the record is a part of version skew.,VARCHAR
LOCATIONS,CM_PHY_OWNER_ID,"ID of the physical deployment owner for this record. Physical owners will be where the data is hosted, either on the cross-over server or the owner deployment.",VARCHAR
LOCATIONS,CONV_APPTS_HOV_ID,This column holds converted appointments' HOV IDs.,NUMERIC
LOCATIONS,CONV_APPT_TO_HOV_YN,Indicates whether appointments are converted to HOVs.,VARCHAR
LOCATIONS,CRCL_FORMULA_PPT_ID,The unique ID of the extension to be used for calculating the Creatinine Clearance (CrCl) value for patients. This extension will be used for all calculations and reports that rely on CrCl lab results in the current hospital.,NUMERIC
LOCATIONS,CS_DATE_RANGE_LIMIT,"This column holds the maximum time range, in hours, for the census snapshot report.",INTEGER
LOCATIONS,CS_SETUP_END_EVT_C,The case setup end event category number for the location.,VARCHAR
LOCATIONS,DAILY_BCB_TABLE_ID,The ID of the Bed Charge Billing Procedure Table (BCB) that is used to determine daily bed charges.,NUMERIC
LOCATIONS,DAYS_FOR_INCOMP_MSG,This item stores the number of days an encounter is left open until the supervisor receives an incomplete chart message.,INTEGER
LOCATIONS,DEFAULT_DEPT_ID,The ID of the default department associated with this location.,NUMERIC
LOCATIONS,DEF_MESSAGE_TYPE_C,Default message type for all messages from this location.,INTEGER
LOCATIONS,DEF_RC_ID,Used as the Rate Center if no lines in the Cost Center Assignment table match,NUMERIC
LOCATIONS,DFLT_ED_HOSP_AREA_C,The category number for the default hospital area level to be used by default when new contacts or bed assignments are made in this location.,INTEGER
LOCATIONS,DFLT_PREFLST_EPD_ID,The unique ID of the default Editor-based preference list that should be used in this location.,NUMERIC
LOCATIONS,DFLT_PREFLST_LPF_ID,The unique ID of the default Composer-based preference list that should be used in this location.,VARCHAR
LOCATIONS,DISC_INT_ENAB_YN,Indicates whether discrete interval settings are enabled for this location.,VARCHAR
LOCATIONS,DISP_CVG_FAST_RE_YN,Display Enrollment CVG Info in Fast Reg.,VARCHAR
LOCATIONS,ECP_SERVER_NAME,"*** Deprecated *** In table LOCATIONS, the column ECP_SERVER_NAME (EAF 12900) has been deprecated. The deprecated column's content/data is no longer available since it is no longer populated in Chronicles. ECP Server overrides are no longer supported.",VARCHAR
LOCATIONS,ED_SA_CREATE_HAR_YN,Indicates whether this location auto-creates hospital accounts for emergency department arrivals.,VARCHAR
LOCATIONS,ED_SA_DFLT_PATCLS_C,This column stores the default patient class for emergency department patients.,VARCHAR
LOCATIONS,EMERG_PHONE,Stores the hotline/emergency phone number for the location.,VARCHAR
LOCATIONS,EPT_PRIVACY_FLAG_C,The private hospital encounter flag category which will be set for confidential cases and flags (in EPT).,INTEGER
LOCATIONS,FACILITY_ID,Facility ID is the CID of the facility level within an IntraConnect neighborhood. The local Facility ID in an environment (including non-IC environments) is always 1; this column performs the standard the EMR CID translation.,NUMERIC
LOCATIONS,FACILITY_TRNSCRTN,The name of the transcriptionist for this location.,VARCHAR
LOCATIONS,FAC_LET_TRNSCRTN,The name of the letter transcriptionist for this location.,VARCHAR
LOCATIONS,FAX_NUM,"This is the fax number corresponding to the location, service area, or facility record.",VARCHAR
LOCATIONS,FILT_CDP_OFF_PCK_YN,Indicates whether to filter the CDP item off the picklist.,VARCHAR
LOCATIONS,FILT_IMP_OFF_PCK_YN,Indicates whether to filter implant items from log entry picklist.,VARCHAR
LOCATIONS,FLT_PREF_LIST_ID,Flowsheet template preference list used by this facility.,NUMERIC
LOCATIONS,GEO_LOCALITY_ID,"The locale is based on the actual geographic location of this facility, and is used in determining adjusted prices.",NUMERIC
LOCATIONS,GL_PREFIX,The code that billing system’s General Ledger report uses to identify transactions belonging to a revenue location.,VARCHAR
LOCATIONS,HOSP_PARENT_LOC_ID,Parent Location is the location that the amount on a charge is allotted to.,NUMERIC
LOCATIONS,HOURLY_BCB_TABLE_ID,The ID of the Bed Charge Billing Procedure Table (BCB) that is used to determine hourly bed charges.,NUMERIC
LOCATIONS,HRA_BAL_NEGATIVE_YN,"*** Deprecated *** In table LOCATIONS, the column HRA_BAL_NEGATIVE_YN (EAF/599) has been deprecated. The deprecated column's content/data is no longer available since it is no longer populated in Chronicles.  Specifies whether the HRA balance can be negative.",VARCHAR
LOCATIONS,ID_TYPE,"The master person index ID Type assigned to this location. If the location has no ID Type, then the ID Type of the parent service area will be shown. If the service area has no ID type assigned either, then the ID Type of the facility (EAF 1) will be shown.",NUMERIC
LOCATIONS,INTERNAL_LAB_ID,"If this location has an internal lab, this column will contain the ID of the lab record. Order completion can be configured so that this lab has priority and will always be the first lab considered when determining where to send an order.",NUMERIC
LOCATIONS,INVENTORY_LOC_YN,Indicates whether this location is an inventory location.,VARCHAR
LOCATIONS,LOCATION_ABBR,The abbreviated name of the location.,VARCHAR
LOCATIONS,LOCATION_GROUP,The category ID of the group this location belongs to for reporting purposes.,INTEGER
LOCATIONS,LOC_ID,The unique ID number assigned to the location record.,NUMERIC
LOCATIONS,LOC_IS_OUTSIDE,"An indication, within the billing system, as to whether this location is part of your facility or an independent entity. Values are Yes or No.",VARCHAR
LOCATIONS,LOC_NAME,The name of the revenue location.,VARCHAR
LOCATIONS,LT_TRNSCRTN_POOL_C,Pool for transcription letter for this location.,VARCHAR
LOCATIONS,MANUAL_FREE_TXT_YN,"Indicates whether free text entry is required when entering an interval for a manually released standing order. If this setting is left blank or set to ""No"", then category list entry will be the method for entering an interval. If this setting is set to ""Yes"", then free text will be the method for entering an interval. Note that this setting only applies to manually released standing orders that are placed when discrete intervals are enabled. If discrete intervals are not enabled then this setting has no effect.",VARCHAR
LOCATIONS,MED_PREF_LIST_ID,This column holds the medication preference list ID associated with this location.,NUMERIC
LOCATIONS,NEWBORN_UNKN_SSN_C,The unknown SSN type to be used during newborn admission.,INTEGER
LOCATIONS,ORDERS_PREF_LIST_ID,This column holds the orders preference list ID associated with this location.,NUMERIC
LOCATIONS,OR_LOC_TYPE_C,The OR location type category number for this location.,INTEGER
LOCATIONS,OR_NORMAL_END_TM,Stores the normal end time for the OR.,DATETIME
LOCATIONS,OR_NORMAL_START_TM,Stores the normal start time for the OR.,DATETIME
LOCATIONS,PERSIS_FUTURE_YN,"If set to yes, only IP meds with a future start date will persist.",VARCHAR
LOCATIONS,POS_CODE,Code for Place of Service.,VARCHAR
LOCATIONS,POS_TYPE,"The category title of the place of service type under which the location is classified (i.e. Office, Inpatient Hospital, Emergency Room, etc.). This column will be deprecated in a future release. It is replaced by the column POS_TYPE_C in LOCATIONS.",VARCHAR
LOCATIONS,POS_TYPE_C,The place of service type category number under which the location is classified.,INTEGER
LOCATIONS,PRC_CLNUP_END_EVT_C,The procedure cleanup timing event category number for the location.,INTEGER
LOCATIONS,PRC_STP_END_EVT_C,The procedure setup timing event category number for the location.,INTEGER
LOCATIONS,PROC_END_TIM_EVT_C,The procedure end timing event category number for the location.,INTEGER
LOCATIONS,PROC_LENGTH_EVENT_C,The procedure start timing event category number for the location.,INTEGER
